Name & Authors,Year,"Crypto, cryptanalysis, or out of scope? (1 through 3)",Summary of the contribituon,Application engagement (1 throgh 4),Application engagement subtheme,Motivating Application (Typology)
Ohad Klein and Ilan Komargodski: New Bounds on the Local Leakage Resilience of Shamir's Secret Sharing Scheme. (2023),2023,2,They study the local leakage resilience of Shamir’s secret sharing scheme.,2,b,CRY
Bernardo David et al.: Perfect MPC over Layered Graphs. (2023),2023,1,"We consider a layered MPC model, a simplified variant of the fluid MPC model of Choudhuri et al. (Crypto 2021).",1,"a,b",CRY
Binwu Xiang et al.: Fast Blind Rotation for Bootstrapping FHEs. (2023),2023,1,we propose a new blind rotation algorithm based on a GSW-like encryption from the NTRU assumption.,1,"a,b",CRY
Yevgeniy Dodis et al.: Random Oracle Combiners: Breaking the Concatenation Barrier for Collision-Resistance. (2023),2023,,,,,
Ward Beullens and Gregor Seiler: LaBRADOR: Compact Proofs for R1CS from Module-SIS. (2023),2023,,,,,
Ward Beullens: Graph-Theoretic Algorithms for the Alternating Trilinear Form Equivalence Problem. (2023),2023,2,"At Eurocrypt’22 Tang, Duong, Joux, Plantard, Qiao, and Susilo proposed a digital signature algorithm based on the hardness of the isomorphism problem of alternating trilinear forms. We give new heuristic algorithms that solve this problem more efficiently. ",1,"a,b",CRY
Alexander Golovnev et al.: Brakedown: Linear-Time and Field-Agnostic SNARKs for R1CS. (2023),2023,,,,,
Alexander Bienstock et al.: On Linear Communication Complexity for (Maximally) Fluid MPC. (2023),2023,,,,,
Wouter Castryck et al.: Weak Instances of Class Group Action Based Cryptography via Self-pairings. (2023),2023,1,"""In this paper we study non-trivial self-pairings with cyclic domains that are compatible with isogenies between elliptic curves oriented by an imaginary quadratic order O.""",1,"a,b",CRY
Aldo Gunsing et al.: Revisiting the Indifferentiability of the Sum of Permutations. (2023),2023,2,"We revisit the line of research in detail, and observe that the strongest bound of n-bit security has two other serious issues in the reasoning...More concretely, we introduce two attacks that show limited potential of different approaches.",1,"a,b",CRY
Yanbo Chen: sfDualMS: Efficient Lattice-Based Two-Round Multi-signature with Trapdoor-Free Simulation. (2023),2023,1,a lattice-based two-round multi-signature scheme called DualMS with better efficiency over the SOA,2,a,6-BLK
Yang Yu et al.: Compact Lattice Gadget and Its Applications to Hash-and-Sign Signatures. (2023),2023,1,"""This work aims to improve the practicality of gadget-based cryptosystems, with a focus on hash-and-sign signatures. To this end, we develop a compact gadget framework in which the used gadget is a square matrix instead of the short and fat one used in previous constructions. To work with this compact gadget, we devise a specialized gadget sampler, called semi-random sampler, to compute the approximate preimage.""",2,a,"PQC,NST"
Yanyi Liu and Rafael Pass: One-Way Functions and the Hardness of (Probabilistic) Time-Bounded Kolmogorov Complexity w.r.t. Samplable Distributions. (2023),2023,1,"""Consider the recently introduced notion of probabilistic time-bounded Kolmogorov Complexity, pKt (Goldberg et al, CCC’22), and let MpKtP denote the language of pairs (x, t) such that pKt(x) ≤ t. We show the equivalence of the following:  • MpKpolyP is (mildly) hard-on-average w.r.t. any samplable distribution D;  • MpKpolyP is (mildly) hard-on-average w.r.t. the uniform distribution;  • existence of one-way functions.  As far as we know, this yields the first natural class of problems where hardness with respect to any samplable distribution is equivalent to hardness with respect to the uniform distribution.""",1,"a,b",CRY
Yashvanth Kondi et al.: Two-Round Stateless Deterministic Two-Party Schnorr Signatures from Pseudorandom Correlation Functions. (2023),2023,,,,,
Alexander Golovnev et al.: Revisiting Time-Space Tradeoffs for Function Inversion. (2023),2023,,,,,
Youngjin Bae et al.: HERMES: Efficient Ring Packing Using MLWE Ciphertexts and Application to Transciphering. (2023),2023,,,,,
Yu Long Chen et al.: Improved Multi-user Security Using the Squared-Ratio Method. (2023),2023,2,"This paper introduces a new method for information-theoretic multi-user security proofs, called “the Squared-Ratio method”.",1,"a,b",CRY
Yuval Ishai et al.: Computational Wiretap Coding from Indistinguishability Obfuscation. (2023),2023,,,,,
Yuval Ishai et al.: One-Message Secure Reductions: On the Cost of Converting Correlations. (2023),2023,,,,,
Yuval Ishai et al.: Round-Optimal Black-Box MPC in the Plain Model. (2023),2023,1,We give the first construction of a (fully) black-box roundoptimal secure multiparty computation protocol in the plain model.,1,b,CRY
Yuval Ishai et al.: Succinct Arguments for RAM Programs via Projection Codes. (2023),2023,,,,,
Abhiram Kothapalli and Bryan Parno: Algebraic Reductions of Knowledge. (2023),2023,1,"""We introduce reductions of knowledge, a generalization of arguments of knowledge, which reduce checking knowledge of a witness in one relation to checking knowledge of a witness in another (simpler) relation.""",1,b,CRY
Aayush Jain et al.: The Pseudorandom Oracle Model and Ideal Obfuscation. (2023),2023,,,,,
Zvika Brakerski et al.: Simple Tests of Quantumness Also Certify Qubits. (2023),2023,,,,,
Zvika Brakerski et al.: SNARGs for Monotone Policy Batch NP. (2023),2023,1,"""We construct a succinct non-interactive argument (SNARG) for the class of monotone policy batch NP languages under the Learning with Errors (LWE) assumption. This class is a subclass of NP that is associated with a monotone function f : {0, 1}k → {0, 1} and an NP language L, and contains instances (x1, . . . , xk) such that f (b1, . . . , bk) = 1 where bj = 1 if and only if xj ∈ L. Our SNARGs are arguments of knowledge in the non-adaptive setting, and satisfy a new notion of somewhere extractability against adaptive adversaries.""",1,"a,b",CRY
Sonia Belaïd et al.: Unifying Freedom and Separation for Tight Probing-Secure Composition. (2023),2023,,,,,
Ashrujit Ghoshal and Stefano Tessaro: The Query-Complexity of Preprocessing Attacks. (2023),2023,,,,,
Shai Halevi et al.: Additive Randomized Encodings and Their Applications. (2023),2023,,,,,
Shichang Wang et al.: Moving a Step of ChaCha in Syncopated Rhythm. (2023),2023,,,,,
Shuai Han et al.: Almost Tight Multi-user Security Under Adaptive Corruptions from LWE in the Standard Model. (2023),2023,1,we construct the first digital signature (SIG) and public-key encryption (PKE) schemes with almost tight multi-user security under adaptive corruptions based on the learning-with-errors (LWE) assumption in the standard model.,1,"a,b",CRY
Shuichi Katsumata et al.: CSI -Otter: Isogeny-Based (Partially) Blind Signatures from the Class Group Action with a Twist. (2023),2023,,,,,
Arthur Lazzaretti and Charalampos Papamanthou: TreePIR: Sublinear-Time and Polylog-Bandwidth Private Information Retrieval from DDH. (2023),2023,,,,,
Shweta Agrawal et al.: Attribute-Based Multi-input FE (and More) for Attribute-Weighted Sums. (2023),2023,1,We extend FE for AWS to the significantly more challenging multi-party setting and provide the first construction for attribute-based multi-input FE (MIFE) supporting AWS.,2,c,"MIN,PH,BMD,CC"
Shweta Agrawal et al.: Constant Input Attribute Based (and Predicate) Encryption from Evasive and Tensor LWE. (2023),2023,1,"In this work, we advance this line of research by providing the first construction of multi-input attribute based encryption (miABE) for the function class NC1 for any constant arity from evasive LWE.",3,b,"BMD,PQC,CC"
Arka Rai Choudhuri et al.: Correlation Intractability and SNARGs from Sub-exponential DDH. (2023),2023,,,,,
Solane El Hirch et al.: Twin Column Parity Mixers and Gaston - A New Mixing Layer and Permutation. (2023),2023,,,,,
"Sebastian Berndt et al.: Combined Fault and Leakage Resilience: Composability, Constructions and Compiler. (2023)",2023,1,This work presents a compiler based on polynomial masking that achieves linear computational complexity for affine functions and cubic complexity for non-linear functions.,3,a,HWM
Srinivasan Raghuraman et al.: Expand-Convolute Codes for Pseudorandom Correlation Generators from LPN. (2023),2023,,,,,
Stefan Dziembowski et al.: Individual Cryptography. (2023),2023,,,,,
Surya Mathialagan and Neekon Vafa: MacORAMa: Optimal Oblivious RAM with Integrity. (2023),2023,,,,,
André Schrottenloher: Quantum Linear Key-Recovery Attacks Using the QFT. (2023),2023,,,,,
"Tianren Liu et al.: Layout Graphs, Random Walks and the t-Wise Independence of SPN Block Ciphers. (2023)",2023,2,modeling more advanced security of block ciphers (class that includes AES) using substitution permutation networks ,2,a,CRY
Tianrui Wang et al.: Exploring Decryption Failures of BIKE: New Class of Weak Keys and Key Recovery Attacks. (2023),2023,,,,,
Anasuya Acharya et al.: Best of Both Worlds - Revisiting the Spymasters Double Agent Problem. (2023),2023,1,Defines a notion of secure multiparty computation: MPC with fall-back security and then a compiler that can transform any n-party protocol that is semi-honestly secure with statistical security tolerating a general adversary structure Z to one that (additionally) provides semihonest fall-back security w.r.t Z.,2,b,CRY
Valerio Cini et al.: Lattice-Based Succinct Arguments from Vanishing Polynomials - (Extended Abstract). (2023),2023,,,,,
Vipul Goyal et al.: On Concurrent Multi-party Quantum Computation. (2023),2023,,,,,
Vipul Goyal et al.: Reusable Secure Computation in the Plain Model. (2023),2023,,,,,
Fukang Liu et al.: Coefficient Grouping for Complex Affine Layers. (2023),2023,,,,,
James Bartusek and Dakshita Khurana: Cryptography with Certified Deletion. (2023),2023,,,,,
Kai Gellert et al.: On Optimal Tightness for Key Exchange with Full Forward Secrecy via Key Confirmation. (2023),2023,,,,,
Damiano Abram et al.: Security-Preserving Distributed Samplers: How to Generate Any CRS in One Round Without Random Oracles. (2023),2023,,,,,
Jiaxin Guan et al.: Streaming Functional Encryption. (2023),2023,,,,,
Ittai Abraham et al.: Bingo: Adaptivity and Asynchrony in Verifiable Secret Sharing and Distributed Key Generation. (2023),2023,,,,,
"Loïc Masure and François-Xavier Standaert: Prouff and Rivain's Formal Security Proof of Masking, Revisited - Tight Bounds in the Noisy Leakage Model. (2023)",2023,1,"A masking proof with meaningful security bounds, i.e., for which the desired security level can be reached with a reasonable amount of masking shares, and requiring a reasonable amount of noise from the device, for side channel attacks",1,a,CRY
"Corentin Jeudy et al.: Lattice Signature with Efficient Protocols, Application to Anonymous Credentials. (2023)",2023,,,,,
Lorenzo Grassi et al.: Cryptanalysis of Symmetric Primitives over Rings and a Key Recovery Attack on Rubato. (2023),2023,,,,,
David Heath et al.: Tri-State Circuits - A Circuit Model that Captures RAM. (2023),2023,,,,,
Maxime Bombar et al.: Correlated Pseudorandomness from the Hardness of Quasi-Abelian Decoding. (2023),2023,,,,,
Lorenzo Grassi et al.: Horst Meets Fluid-SPN: Griffin for Zero-Knowledge Applications. (2023),2023,,,,,
Julien Devevey et al.: A Detailed Analysis of Fiat-Shamir with Aborts. (2023),2023,1,"""In this work, we emphasize that combining random oracles with loop iterations induces numerous technicalities for analyzing correctness, runtime, and security of the resulting schemes, both in the bounded and unbounded case. As a first contribution, we put light on errors in all existing analyses. We then provide two detailed analyses in the QROM for the bounded case, adapted from Kiltz, Lyubashevsky, and Shaffner [EUROCRYPT’18] and from Grilo, Ho ̈velmanns, Hu ̈lsing, and Majenz [ASIACRYPT’21]. In the process, we prove the underlying Σ-protocol to achieve a stronger zero-knowledge property than usually considered for Σ-protocols with aborts, which enables a corrected analysis. A further contribution is a detailed analysis in the case of unbounded aborts, the latter inducing several additional subtleties""",1,b,CRY
"Cody Freitag et al.: How to Use (Plain) Witness Encryption: Registered ABE, Flexible Broadcast, and More. (2023)",2023,,,,,
Dennis Hofheinz et al.: The Power of Undirected Rewindings for Adaptive Security. (2023),2023,,,,,
Manuel Barbosa et al.: Fixing and Mechanizing the Security Proof of Fiat-Shamir with Aborts and Dilithium. (2023),2023,2,We extend and consolidate the security justification for the Dilithium signature scheme.,1,b,CRY
Manuel Barbosa et al.: Machine-Checked Security for rmXMSS as in RFC 8391 and $\mathrm {SPHINCS^{+}} $. (2023),2023,2,"""As part of this endeavor, we formally verify the crucial step common to the security proofs of SPHINCS+ and XMSS that was found to be flawed before, thereby confirming that the core of the aforementioned security proof by Hülsing and Kudinov is correct.""",2,c,
Clément Hoffmann et al.: Learning with Physical Rounding for Linear and Quadratic Leakage Functions. (2023),2023,2,"In this paper, we first consolidate the intuition that LWPR cannot be secure in a serial implementation context without additional countermeasures (like shuffling), due to attacks exploiting worst-case leakages that can be mounted with practical data complexity. We then extend the understanding of LWPR in a parallel implementation setting.",1,b,CRY
Dan Boneh et al.: Arithmetic Sketching. (2023),2023,1,"This paper introduces arithmetic sketching, an abstraction of a primitive that several previous works use to achieve lightweight, lowcommunication zero-knowledge verification of secret-shared vectors.",3,b,"ADD,MSG,VOT"
Dana Dachman-Soled et al.: Revisiting Security Estimation for LWE with Hints from a Geometric Perspective. (2023),2023,,,,,
James Bartusek et al.: Publicly-Verifiable Deletion via Target-Collapsing Functions. (2023),2023,,,,,
James Bartusek et al.: Secure Computation with Shared EPR Pairs (Or: How to Teleport in Zero-Knowledge). (2023),2023,,,,,
Kaiyi Zhang et al.: Revisiting the Constant-Sum Winternitz One-Time Signature with Applications to SPHINCS<sup>+</sup> and XMSS. (2023),2023,,,,,
Emanuele Giunta: On the Impossibility of Algebraic NIZK in Pairing-Free Groups. (2023),2023,1,"A proof that for a large class of NIZK either a pairing-free group is used non black-box by relying on element representation, or security reduces to external hardness assumptions.",1,a,CRY
Jiangxia Ge et al.: Tighter QCCA-Secure Key Encapsulation Mechanism with Explicit Rejection in the Quantum Random Oracle Model. (2023),2023,2,a QROM security reduction of FO⊥m without incurring a quadratic security loss is provided.,1,"a,b",CRY
Daniele Micciancio and Mark Schultz: Error Correction and Ciphertext Quantization in Lattice Cryptography. (2023),2023,,,,,
Jeffrey Champion and David J. Wu: Non-interactive Zero-Knowledge from Non-interactive Batch Arguments. (2023),2023,,,,,
Keegan Ryan and Nadia Heninger: Fast Practical Lattice Reduction Through Iterated Compression. (2023),2023,,,,,
"Kevin Yeo: Cuckoo Hashing in Cryptography: Optimal Parameters, Robustness and Applications. (2023)",2023,,,,,
Léo Ducas et al.: Finding Short Integer Solutions When the Modulus Is Small. (2023),2023,,,,,
Léo Ducas and Ludo N. Pulles: Does the Dual-Sieve Attack on Learning with Errors Even Work? (2023),2023,,,,,
Lennart Braun et al.: Secure Multiparty Computation from Threshold Encryption Based on Class Groups. (2023),2023,1,"We construct the first actively-secure threshold version of the cryptosystem based on class groups from the so-called CL framework (Castagnos and Laguillaumie, 2015). We show how to use our threshold scheme to achieve general universally composable (UC) secure multiparty computation (MPC) with only transparent set-up, i.e., with no secret trapdoors involved.",1,"a,b",CRY
Khashayar Barooti et al.: On Active Attack Detection in Messaging with Immediate Decryption. (2023),2023,1,"we consider strong active attack detection for secure messaging with immediate decryption, where parties are able to immediately detect active attacks under certain conditions.",3,a,"MGS,PGTS"
Jonathan Bootle et al.: Lattice-Based Succinct Arguments for NP with Polylogarithmic-Time Verification. (2023),2023,1,"we construct the first interactive argument system for NP with succinct verification that, departing from the Merkle-tree paradigm, exploits the homomorphic properties of lattice-based commitments.",1,b,CRY
Geoffroy Couteau et al.: A Note on Non-interactive Zero-Knowledge from CDH. (2023),2023,,,,,
Giuseppe Persiano and Kevin Yeo: Limits of Breach-Resistant and Snapshot-Oblivious RAMs. (2023),2023,,,,,
Matilda Backendal et al.: When Messages Are Keys: Is HMAC a Dual-PRF? (2023),2023,,,,,
"Gayathri Garimella et al.: Malicious Secure, Structure-Aware Private Set Intersection. (2023)",2023,,,,,
Hanshen Xiao and Srinivas Devadas: PAC Privacy: Automatic Privacy Measurement and Control of Data Processing. (2023),2023,1,"We propose and study a new privacy definition, termed Probably Approximately Correct (PAC) Privacy. PAC Privacy characterizes the information-theoretic hardness to recover sensitive data given arbitrary information disclosure/leakage during/after any processing",2,b,"ML, DDC"
Jonathan Bootle et al.: A Framework for Practical Anonymous Credentials from Lattices. (2023),2023,1,"""We present a framework for building practical anonymous credential schemes based on the
hardness of lattice problems. The running time of the prover and verifier is independent of the number
of users and linear in the number of attributes.""",2,b,"AUT,NIST,PQC
"
Marta Bellés-Muñoz et al.: Revisiting Cycles of Pairing-Friendly Elliptic Curves. (2023),2023,1,"we explore 2-cycles composed of curves from families parameterized by polynomials, and show that such cycles do not exist unless a strong condition holds.",1,a,CRY
Jonathan Fuchs et al.: On the Security of Keyed Hashing Based on Public Permutations. (2023),2023,,,,,
Divesh Aggarwal et al.: Extractors: Low Entropy Requirements Colliding with Non-malleability. (2023),2023,,,,,
Mark Zhandry: Tracing Quantum State Distinguishers via Backtracking. (2023),2023,,,,,
Duhyeong Kim et al.: Toward Practical Lattice-Based Proof of Knowledge from Hint-MLWE. (2023),2023,1,"A new proof of knowledge protocols without using noise flooding or rejection sampling which are provably secure under a computational hardness assumption, called Hint-MLWE. We also show an efficient reduction from Hint-MLWE to the standard MLWE assumption.",2,b,"DAD,PQC"
Gareth T. Davies et al.: Security Analysis of the WhatsApp End-to-End Encrypted Backup Protocol. (2023),2023,2,"The E2EE WhatsApp backup protocol (WBP) allows users to recover their chat history from passwords, leaving WhatsApp oblivious of the actual encryption keys.In this work, we provide the first formal security analysis of the WBP.",4,"a,c","MSG,PGTS"
Elizabeth C. Crites et al.: Snowblind: A Threshold Blind Signature in Pairing-Free Groups. (2023),2023,,,,,
Hien Chu et al.: Practical Schnorr Threshold Signatures Without the Algebraic Group Model. (2023),2023,,,,,
"Gabrielle De Micheli et al.: Reductions from Module Lattices to Free Module Lattices, and Application to Dequantizing Module-LLL. (2023)",2023,2,"we give evidence that free modules (i.e., modules which admit a basis) are no weaker than arbitrary modules, when it comes to solving cryptographic algorithmic problems (and when the rank of the module is at least 2).",1,a,CRY
Christina Boura et al.: Differential Meet-In-The-Middle Cryptanalysis. (2023),2023,,,,,
Elizabeth C. Crites et al.: Fully Adaptive Schnorr Threshold Signatures. (2023),2023,,,,,
Joël Alwen et al.: Fork-Resilient Continuous Group Key Agreement. (2023),2023,,,,,
Jiaxin Pan et al.: Lattice-Based Authenticated Key Exchange with Tight Security. (2023),2023,,,,,
Christof Beierle et al.: On Perfect Linear Approximations and Differentials over Two-Round SPNs. (2023),2023,,,,,
Clémence Bouvier et al.: New Design Techniques for Efficient Arithmetization-Oriented Hash Functions: ttAnemoi Permutations and ttJive Compression Mode. (2023),2023,1,new designs for hash functions specifically tailored for ZK applications that improves efficiency over SOA,4,c,6-BLK
John Baena et al.: Improving Support-Minors Rank Attacks: Applications to Gđisplaystyle eMSS and Rainbow. (2022),2022,,,,,
Jesper Buus Nielsen et al.: Public Randomness Extraction with Ephemeral Roles and Worst-Case Corruptions. (2022),2022,1,We distill a simple information-theoretic model for randomness extraction motivated by the task of generating publicly verifiable randomness in blockchain settings and which is closely related to YouOnly-Speak-Once (YOSO) protocols (CRYPTO 2021).,4,c,"VOT,WEB,MSG,ASC,1-BLK"
Allen Kim et al.: A New Approach to Efficient Non-Malleable Zero-Knowledge. (2022),2022,,,,,
Xiaoyang Dong et al.: Triangulating Rebound Attack on AES-like Hashing. (2022),2022,,,,,
Tiancheng Xie et al.: Orion: Zero Knowledge Proof with Linear Prover Time. (2022),2022,1,"Orion, a new zero-knowledge argument system that achieves O(N ) prover time of field operations and hash functions and O(log2 N ) proof size.",2,b,"1-BLK,6-BLK,ML,SE"
Tomoyuki Morimae and Takashi Yamakawa: Quantum Commitments and Signatures Without One-Way Functions. (2022),2022,,,,,
Joël Alwen et al.: On the Insider Security of MLS. (2022),2022,,,,,
Tim Beyne and Vincent Rijmen: Differential Cryptanalysis in the Fixed-Key Model. (2022),2022,,,,,
"Vadim Lyubashevsky et al.: Lattice-Based Zero-Knowledge Proofs and Applications: Shorter, Simpler, and More General. (2022)",2022,,,,,
Tim Beyne and Yu Long Chen: Provably Secure Reflection Ciphers. (2022),2022,1,"As a first contribution, we initiate the study of key-alternating reflection ciphers in the ideal permutation model. Our second contribution is a generic key-length extension method for reflection ciphers.",1,b,"CRY
"
Huijia Lin and Tianren Liu: Two-Round MPC Without Round Collapsing Revisited - Towards Efficient Malicious Protocols. (2022),2022,,,,,
Georgios Tsimos et al.: Gossiping for Communication-Efficient Broadcast. (2022),2022,,,,,
"Gayathri Garimella et al.: Structure-Aware Private Set Intersection, with Applications to Fuzzy Matching. (2022)",2022,,,,,
Zhongfeng Niu et al.: Rotational Differential-Linear Distinguishers of ARX Ciphers with Arbitrary Output Linear Masks. (2022),2022,1,"we partially solve this open problem by presenting an efficient algorithm for computing the (rotational) differential-linear correlation of modulo additions for arbitrary output linear masks, based on which a technique for evaluating the (rotational) differential-linear correlation of ARX ciphers is derived.",3,"a,b",CRY
Zhenzhen Bao et al.: Superposition Meet-in-the-Middle Attacks: Updates on Fundamental Security of AES-like Hashing. (2022),2022,,,,,
Zeyu Liu and Eran Tromer: Oblivious Message Retrieval. (2022),2022,1,"We show how untrusted servers can detect messages on behalf of recipients, and summarize these into a compact encrypted digest that recipients can easily decrypt.",4,"a,c","MSG,6-BLK,DDC,WEB,DAD"
Abhiram Kothapalli et al.: Nova: Recursive Zero-Knowledge Arguments from Folding Schemes. (2022),2022,1,"a new approach to realize incrementally verifiable computation (IVC), in which the prover recursively proves the correct execution of incremental computations of the form y = F^(l )(x), where F is a (potentially non-deterministic) computation, x is the input, y is the output, and > 0.",2,b,1-BLK
Yuval Ishai et al.: Beyond the Csiszár-Korner Bound: Best-Possible Wiretap Coding via Obfuscation. (2022),2022,,,,,
Yusuke Naito et al.: Secret Can Be Public: Low-Memory AEAD Mode for High-Order Masking. (2022),2022,,,,,
Adrián Ranea et al.: Implicit White-Box Implementations: White-Boxing ARX Ciphers. (2022),2022,,,,,
Akshima et al.: Time-Space Lower Bounds for Finding Collisions in Merkle-Damgård Hash Functions. (2022),2022,,,,,
Jeremiah Blocki and Blake Holman: Sustained Space and Cumulative Complexity Trade-Offs for Data-Dependent Memory-Hard Functions. (2022),2022,,,,,
Iftach Haitner et al.: Lower Bound on SNARGs in the Random Oracle Model. (2022),2022,,,,,
Ilan Komargodski et al.: log <sup>*</sup>-Round Game-Theoretically-Fair Leader Election. (2022),2022,,,,,
Yang Du et al.: Snapshot-Oblivious RAMs: Sub-logarithmic Efficiency for Short Transcripts. (2022),2022,,,,,
Aldo Gunsing: Block-Cipher-Based Tree Hashing. (2022),2022,2,"First of all we take a thorough look at an error in a paper by Daemen et al...We discuss in detail how this oversight is caused and how it can be avoided...We next demonstrate how the negative effects on the security bound of the construction by Daemen et al. can be resolved...Finally, we introduce the tree sponge, a generalization of the sequential sponge construction with parallel absorbing and squeezing.",1,"a,b",CRY
Justin Holmgren and Ron D. Rothblum: Faster Sounder Succinct Arguments and sfIOPs. (2022),2022,,,,,
Alexander Bienstock et al.: A More Complete Analysis of the Signal Double Ratchet Algorithm. (2022),2022,2,"In this work, we develop a new Universally Composable (UC) definition FDR that we show is provably achieved by the DR protocol.",4,c,MSG
James Bartusek et al.: Succinct Classical Verification of Quantum Computation. (2022),2022,,,,,
Federico Canale et al.: Simon's Algorithm and Symmetric Crypto: Generalizations and Automatized Applications. (2022),2022,,,,,
Ward Beullens: Breaking Rainbow Takes a Weekend on a Laptop. (2022),2022,,,,,
"Jean Paul Degabriele and Vukasin Karadzic: Overloading the Nonce: Rugged PRPs, Nonce-Set AEAD, and Order-Resilient Channels. (2022)",2022,1,We introduce a new security notion that lies right in between pseudorandom permutations (PRPs) and strong pseudorandom permutations (SPRPs).,3,b,CNP
Vipul Goyal et al.: Tight Bounds on the Randomness Complexity of Secure Multiparty Computation. (2022),2022,1,"We revisit the question of minimizing the randomness complexity of protocols for secure multiparty computation (MPC) in the setting of perfect information-theoretic security. We essentially close the question by proving an Ω(t2) lower bound on the randomness complexity of XOR, matching the previous upper bound up to a logarithmic factor (or constant factor when t = Ω(n)). We also obtain an explicit protocol that uses O(t2 · log2 n) random bits, matching our lower bound up to a polylogarithmic factor. ",2,b,CRY
Vipul Goyal et al.: Sharing Transformation and Dishonest Majority MPC with Packed Secret Sharing. (2022),2022,1,In this work we initiate the study of sharing transformations which allow us to perform arbitrary linear maps on the secrets of (possibly packed) secret-sharing schemes.,1,a,CRY
Jelle Don et al.: Efficient NIZKs and Signatures from Commit-and-Open Protocols in the QROM. (2022),2022,,,,,
"Mark Zhandry: To Label, or Not To Label (in Generic Groups). (2022)",2022,,,,,
"Prabhanjan Ananth et al.: On the Feasibility of Unclonable Encryption, and More. (2022)",2022,,,,,
Prabhanjan Ananth et al.: Cryptography from Pseudorandom Quantum States. (2022),2022,,,,,
Cody Freitag et al.: Time-Space Tradeoffs for Sponge Hashing: Attacks and Limitations for Short Collisions. (2022),2022,,,,,
Benny Applebaum et al.: Quadratic Multiparty Randomized Encodings Beyond Honest Majority and Their Applications. (2022),2022,,,,,
Per Austrin et al.: On the Impossibility of Key Agreements from Quantum Random Oracles. (2022),2022,,,,,
Omri Shmueli: Semi-quantum Tokenized Signatures. (2022),2022,,,,,
Maria Corte-Real Santos et al.: Accelerating the Delfs-Galbraith Algorithm with Fast Subfield Root Detection. (2022),2022,,,,,
Benny Applebaum et al.: Verifiable Relation Sharing and Multi-verifier Zero-Knowledge in Two Rounds: Trading NIZKs with Honest Majority - (Extended Abstract). (2022),2022,,,,,
Nishanth Chandran et al.: Short Leakage Resilient and Non-malleable Secret Sharing Schemes. (2022),2022,,,,,
Christof Beierle et al.: Constructing and Deconstructing Intentional Weaknesses in Symmetric Ciphers. (2022),2022,,,,,
Nir Bitansky et al.: Constructive Post-Quantum Reductions. (2022),2022,,,,,
Nir Bitansky and Sapir Freizeit: Statistically Sender-Private OT from LPN and Derandomization. (2022),2022,1,We construct a two-message oblivious transfer protocol with statistical sender privacy (SSP OT) based on the Learning Parity with Noise (LPN) Assumption and a standard Nisan-Wigderson style derandomization assumption.,1,"a,b",CRY
Mark Zhandry: Augmented Random Oracles. (2022),2022,1,a new paradigm for studying ROM constructions that we call the Augmented Random Oracle Model (AROM),3,"a,b",CRY
Mark Zhandry: New Constructions of Collapsing Hashes. (2022),2022,,,,,
Brent Waters and David J. Wu: Batch Arguments for sfNP and More from Standard Bilinear Group Assumptions. (2022),2022,1,"In this work, we give the first construction of a non-interactive batch argument for NP from standard assumptions on groups with bilinear maps (specifically, from either the subgroup decision assumption in composite-order groups or from the k-Lin assumption in prime-order groups for any k ≥ 1)",1,"a,b",CRY
Damiano Abram et al.: An Algebraic Framework for Silent Preprocessing with Trustless Setup and Active Security. (2022),2022,,,,,
Ngoc Khanh Nguyen and Gregor Seiler: Practical Sublinear Proofs for R1CS from Lattices. (2022),2022,,,,,
Brice Minaud and Michael Reichle: Dynamic Local Searchable Symmetric Encryption. (2022),2022,,,,,
Nai-Hui Chia et al.: Post-quantum Simulatable Extraction with Minimal Assumptions: Black-Box and Constant-Round. (2022),2022,,,,,
Christian Matt et al.: Formalizing Delayed Adaptive Corruptions and the Security of Flooding Networks. (2022),2022,,,,,
Marshall Ball et al.: (Nondeterministic) Hardness vs. Non-malleability. (2022),2022,1,We present the first truly explicit constructions of nonmalleable codes against tampering by bounded polynomial size circuits.,1,b,CRY
"Martin R. Albrecht et al.: Lattice-Based SNARKs: Publicly Verifiable, Preprocessing, and Recursively Composable - (Extended Abstract). (2022)",2022,,,,,
Carsten Baum et al.: Moz$\mathbb {Z}_{2^k}$arella: Efficient Vector-OLE and Zero-Knowledge Proofs over $\mathbb {Z}_{2^k}$. (2022),2022,,,,,
Charlotte Lefevre and Bart Mennink: Tight Preimage Resistance of the Sponge Construction. (2022),2022,2,We derive an improved and tight preimage security bound for the cryptographic sponge construction.,1,a,CRY
Mihir Bellare et al.: Better than Advertised Security for Non-interactive Threshold Signatures. (2022),2022,1,"unified syntax, and a hierarchy of definitions of security of increasing strength, for non-interactive threshold signature schemes.",2,c,"6-BLK,NIST,AUT"
Cas Cremers et al.: CHIP and CRISP: Protecting All Parties Against Compromise Through Identity-Binding PAKEs. (2022),2022,,,,,
Cecilia Boschini et al.: MuSig-L: Lattice-Based Multi-signature with Single-Round Online Phase. (2022),2022,,,,,
Charlotte Hoffmann et al.: Practical Statistically-Sound Proofs of Exponentiation in Any Group. (2022),2022,,,,,
Michel Abdalla et al.: Password-Authenticated Key Exchange from Group Actions. (2022),2022,,,,,
Matthias Fitzi et al.: Ofelimos: Combinatorial Optimization via Proof-of-Useful-Work - A Provably Secure Blockchain Protocol. (2022),2022,,,,,
Maxime Bombar et al.: On Codes and Learning with Errors over Function Fields. (2022),2022,,,,,
